trade_date,pe_ttm,pb,ps_ttm,turnover_rate,total_mv,circ_mv
20230602,5.9222,0.9691,2.4285,0.2709,83402029.4025,68219919.2267
20230605,5.9168,0.9682,2.4263,0.1516,83326369.8657,68158032.3934
20230606,5.9222,0.9691,2.4285,0.1874,83402029.4025,68219919.2267
20230607,5.9634,0.9758,2.4454,0.1643,83982085.8513,68694384.9486
20230608,6.1031,0.9987,2.5027,0.2664,85949233.8082,70303442.614
20230609,6.0422,0.9887,2.4777,0.2012,85091759.0578,69602058.5034
20230612,6.0404,0.9884,2.477,0.1972,85066539.2122,69581429.559
20230613,6.0404,0.9884,2.477,0.1121,85066539.2122,69581429.559
20230614,5.9795,0.9784,2.452,0.1855,84209064.4617,68880045.4484
20230615,6.0386,0.9881,2.4762,0.1791,85041319.3666,69560800.6146
20230616,6.0762,0.9943,2.4917,0.2069,85570936.1242,69994008.4476
20230619,6.0136,0.984,2.466,0.1352,84688241.5282,69271995.3926
20230620,5.9437,0.9726,2.4373,0.1491,83704667.5497,68467466.5599
20230621,5.9401,0.972,2.4359,0.2074,83654227.8585,68426208.671
20230626,5.8398,0.9556,2.3947,0.2095,82241916.5049,67270987.783
20230627,5.8774,0.9617,2.4101,0.1676,82771533.2625,67704195.616
20230628,5.9186,0.9685,2.427,0.1618,83351589.7113,68178661.3378
20230629,5.8524,0.9576,2.3999,0.1253,82418455.4241,67415390.394
20230630,5.8667,0.96,2.4057,0.1423,82620214.1889,67580421.9494
20230703,6.0386,0.9881,2.4762,0.2199,85041319.3666,69560800.6146
20230704,6.001,0.982,2.4608,0.1086,84511702.609,69127592.7816
20230705,5.9151,0.9679,2.4256,0.2002,83301150.0201,68137403.449
20230706,5.8345,0.9547,2.3925,0.1977,82166256.9681,67209100.9497
20230707,5.7861,0.9468,2.3727,0.2292,81485321.1368,66652119.4501
20230710,5.8112,0.9509,2.383,0.1319,81838398.9752,66940924.6721
20230711,5.8578,0.9585,2.4021,0.1596,82494114.9609,67477277.2273
20230712,5.9455,0.9729,2.4381,0.3064,83729887.3953,68488095.5043
20230713,5.7037,0.9834,2.3389,0.2733,80325208.2392,65703188.0064
20230714,5.7181,0.9859,2.3448,0.1685,80526967.004,65868219.5618
20230717,5.6679,0.9772,2.3242,0.127,79820811.3272,65290609.1178
20230718,5.6339,0.9714,2.3103,0.1534,79341634.2607,64898659.1736
20230719,5.6554,0.9751,2.3191,0.1165,79644272.408,65146206.5068
20230720,5.6751,0.9785,2.3272,0.132,79921690.7096,65373124.8955
20230721,5.6948,0.9819,2.3352,0.153,80199109.0112,65600043.2842
20230724,5.6321,0.9711,2.3095,0.1159,79316414.4151,64878030.2292
20230725,5.958,1.0272,2.4432,0.6116,83906426.3145,68632498.1153
20230726,5.9724,1.0297,2.4491,0.2432,84108185.0793,68797529.6707
20230727,6.0279,1.0393,2.4718,0.2659,84890000.293,69437026.948
20230728,6.2858,1.0837,2.5776,0.609,88521658.0595,72407594.9458
20230731,6.3681,1.098,2.6114,0.5637,89681770.9572,73356526.3895
20230801,6.2661,1.0804,2.5695,0.32,88244239.7579,72180676.5571
20230802,6.0941,1.0507,2.499,0.4437,85823134.5802,70200297.8919
20230803,6.2105,1.0708,2.5467,0.2469,87462424.5443,71541179.2798
20230804,6.2464,1.077,2.5614,0.3939,87966821.4563,71953758.1684
20230807,6.1783,1.0652,2.5335,0.1671,87008467.3235,71169858.2801
20230808,6.1156,1.0544,2.5078,0.2435,86125772.7274,70447845.225
20230809,6.0923,1.0504,2.4983,0.1875,85797914.7346,70179668.9475
20230810,6.1138,1.0541,2.5071,0.1395,86100552.8818,70427216.2806
20230811,5.9365,1.0235,2.4344,0.2939,83603788.1673,68384950.7821
20230814,5.813,1.0022,2.3837,0.3234,81863618.8208,66961553.6165
20230815,5.7951,0.9991,2.3764,0.2826,81611420.3648,66755264.1722
20230816,5.7252,0.9871,2.3477,0.2812,80627846.3864,65950735.3395
20230817,5.693,0.9816,2.3345,0.3132,80173889.1656,65579414.3398
20230818,5.7091,0.9843,2.3411,0.327,80400867.776,65765074.8397
20230821,5.5748,0.9612,2.286,0.3924,78509379.3559,64217904.0075
20230822,5.6088,0.967,2.3,0.2914,78988556.4223,64609853.9516
20230823,5.5247,0.9525,2.2655,0.2718,77803223.6791,63640293.5635
20230824,5.5623,0.959,2.2809,0.1998,78332840.4367,64073501.3965
20230825,5.6518,0.9744,2.3176,0.3139,79593832.7168,65104948.6179
20230828,5.6365,0.9497,2.364,0.6811,81359221.9088,66548974.728
20230829,5.598,0.9432,2.3479,0.3496,80804385.3056,66095137.9505
20230830,5.5316,0.932,2.3201,0.3101,79846031.1728,65311238.0622
20230831,5.5124,0.9288,2.312,0.2439,79568612.8712,65084319.6735
20230901,5.6382,0.95,2.3648,0.3381,81384441.7544,66569603.6724
20230904,5.8584,0.9871,2.4571,0.5353,84562142.3002,69168850.6704
20230905,5.785,0.9747,2.4263,0.2168,83502908.7849,68302435.0044
